ServerName,DatabaseName,DatabaseFileName,FileType,TimeDataCollected,CounterName,AggregatorType,Value
LEGACYSQL2012,TEAM12_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Variance,0
LEGACYSQL2012,TEAM12_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Max,0.56
LEGACYSQL2012,TEAM13_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Mean,0.56
LEGACYSQL2012,TEAM13_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Occurence,20
LEGACYSQL2012,TEAM13_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Variance,0
LEGACYSQL2012,TEAM13_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Max,0.56
LEGACYSQL2012,TEAM14_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Mean,0.56
LEGACYSQL2012,TEAM14_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Occurence,20
LEGACYSQL2012,TEAM14_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Variance,0
LEGACYSQL2012,TEAM14_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Max,0.56
LEGACYSQL2012,TEAM15_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Mean,0.56
LEGACYSQL2012,TEAM15_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Occurence,20
LEGACYSQL2012,TEAM15_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Variance,0
LEGACYSQL2012,TEAM15_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Max,0.56
LEGACYSQL2012,TEAM16_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Mean,0.56
LEGACYSQL2012,TEAM16_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Occurence,20
LEGACYSQL2012,TEAM16_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Variance,0
LEGACYSQL2012,TEAM16_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Max,0.56
LEGACYSQL2012,TEAM17_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Mean,0.56
LEGACYSQL2012,TEAM17_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Occurence,20
LEGACYSQL2012,TEAM17_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Variance,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Max,0.56
LEGACYSQL2012,TEAM18_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Mean,0.56
LEGACYSQL2012,TEAM18_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Occurence,20
LEGACYSQL2012,TEAM18_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Variance,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Max,0.56
LEGACYSQL2012,TEAM19_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Mean,0.56
LEGACYSQL2012,TEAM19_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Occurence,20
LEGACYSQL2012,TEAM19_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Variance,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Max,0.56
LEGACYSQL2012,TEAM20_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Mean,0.56
LEGACYSQL2012,TEAM20_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Occurence,20
LEGACYSQL2012,TEAM20_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Variance,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,,,2021-11-15 12:01:00,DCS,Max,0.56
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FRM,Mean,53.263157
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,16087.685
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,95
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,55.57895
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,103216.63
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,220
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,251.3158
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FNW,Variance,2042646.1
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FNW,Max,972
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FNR,Mean,975.1053
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FNR,Variance,5382792
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FNR,Max,1732
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FRL,Mean,12.2819395
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FRL,Variance,991.37335
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FRL,Max,23.35433
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FWL,Mean,7.4881835
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FWL,Variance,1062.0199
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.mdf,ROWS,2021-11-15 12:01:00,FWL,Max,19.996914
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FRM,Mean,46.789474
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,11697.158
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,83
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,40
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,62900
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,178
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,193.78947
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FNW,Variance,1390205.1
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FNW,Max,827
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FNR,Mean,855.7368
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FNR,Variance,3949467.8
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FNR,Max,1525
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FRL,Mean,13.366065
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FRL,Variance,972.00024
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FRL,Max,22.832523
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FWL,Mean,6.2989597
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FWL,Variance,692.6241
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.mdf,ROWS,2021-11-15 12:01:00,FWL,Max,19.25
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FRM,Mean,54.157894
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,16188.526
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,99
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,51.736843
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,107517.68
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,230
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,241.05263
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FNW,Variance,2223581
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FNW,Max,1052
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FNR,Mean,990.1053
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FNR,Variance,5416238
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FNR,Max,1813
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FRL,Mean,13.069586
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FRL,Variance,1057.4454
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FRL,Max,22.942099
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FWL,Mean,10.097125
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FWL,Variance,3686.3994
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.mdf,ROWS,2021-11-15 12:01:00,FWL,Max,60
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FRM,Mean,50.473682
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,10882.736
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,92
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,37.894737
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,90043.78
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,228
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,182.21053
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FNW,Variance,1964331.2
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FNW,Max,1077
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FNR,Mean,923.1579
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FNR,Variance,3655074.5
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FNR,Max,1688
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FRL,Mean,13.416322
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FRL,Variance,858.7792
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FRL,Max,22.164062
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FWL,Mean,5.919842
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FWL,Variance,695.05707
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.mdf,ROWS,2021-11-15 12:01:00,FWL,Max,22.673077
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FRM,Mean,60.63158
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,19066.422
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,131
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,61.263157
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,168561.69
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,339
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,279.73685
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FNW,Variance,3344389.8
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FNW,Max,1504
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FNR,Mean,1109.1052
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FNR,Variance,6356446
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FNR,Max,2390
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FRL,Mean,12.819329
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FRL,Variance,885.5007
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FRL,Max,23.50437
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FWL,Mean,6.191768
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FWL,Variance,875.97546
LEGACYSQL2012,TEAM05_TenantDataDb,C:\Data\TenantDataDb_TEAM5.mdf,ROWS,2021-11-15 12:01:00,FWL,Max,19.24867
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FRM,Mean,46.842106
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,13978.526
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,86
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,43.94737
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,86574.945
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,216
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,199.1579
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FNW,Variance,1722064.5
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FNW,Max,969
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FNR,Mean,856.3158
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FNR,Variance,4706902
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FNR,Max,1586
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FRL,Mean,12.650798
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FRL,Variance,1058.6351
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FRL,Max,23.955906
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FWL,Mean,6.9964447
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FWL,Variance,930.747
LEGACYSQL2012,TEAM06_TenantDataDb,C:\Data\TenantDataDb_TEAM6.mdf,ROWS,2021-11-15 12:01:00,FWL,Max,23.5
LEGACYSQL2012,TEAM07_TenantDataDb,C:\Data\TenantDataDb_TEAM7.mdf,ROWS,2021-11-15 12:01:00,FRM,Mean,46.473682
LEGACYSQL2012,TEAM07_TenantDataDb,C:\Data\TenantDataDb_TEAM7.mdf,ROWS,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM07_TenantDataDb,C:\Data\TenantDataDb_TEAM7.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,14466.737
LEGACYSQL2012,TEAM07_TenantDataDb,C:\Data\TenantDataDb_TEAM7.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,83
LEGACYSQL2012,TEAM07_TenantDataDb,C:\Data\TenantDataDb_TEAM7.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,45.05263
LEGACYSQL2012,TEAM07_TenantDataDb,C:\Data\TenantDataDb_TEAM7.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM07_TenantDataDb,C:\Data\TenantDataDb_TEAM7.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,129818.945
LEGACYSQL2012,TEAM07_TenantDataDb,C:\Data\TenantDataDb_TEAM7.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,348
LEGACYSQL2012,TEAM07_TenantDataDb,C:\Data\TenantDataDb_TEAM7.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,207.63158
